1684.0,4451
1643.0,1287
1629.0,343
1620.0,8575
1602.0,342
1592.0,2815
1587.0,3490
1585.0,281
1543.0,6167
1531.0,3489
1530.0,1102
1528.0,5130
1518.0,1051
1517.0,6366
1513.0,1758
1504.0,4864
1504.0,4533
1491.0,9571
1482.0,10367
1477.0,6961
1473.0,1319
1424.0,10591
1423.0,10231
1422.0,7085
1419.0,10619
1416.0,10599
1407.0,8137
1392.0,10388
